105   3000   2308   3000   3000 -1.8438 1.0463 0.0469 0.2847 0.0000 0.9899 2.1460 0.0009 0.0039 90.0000 97.3110 0.1830 0.0019 97.4958 
106   2999   1956   2999    851 -2.5156 0.7557 0.1484 0.2725 0.0000 1.1318 2.8848 0.0007 0.0036 60.0000 65.5250 0.1463 0.0019 65.6732 
107   1359    100   1031    100 -2.1094 2.0509 0.2734 0.0496 1.9444 1.9929 10.5817 0.0009 0.0048 61.0000 66.7498 0.0547 0.0020 66.8064 
108   2999   2224   2108   1299 -2.4609 0.8174 0.0859 0.2067 0.0000 1.3397 3.3626 0.0005 0.0038 44.0000 48.2879 0.1422 0.0018 48.4320 
109   1910   1855   3000    100 -1.9453 0.9655 0.0000 0.3096 0.0000 0.7739 1.9971 0.0008 0.0052 51.0000 56.0314 0.1177 0.0020 56.1511 
110   2999    100    100   2210 -3.3828 1.3405 0.7422 0.1426 19.0000 1.6015 2.1049 0.0007 0.0015 99.0000 106.9695 0.0958 0.0019 107.0672 
111   2999    100    100   1479 -2.7500 1.1496 0.2344 0.0175 1.7647 1.9943 5.9168 0.0009 0.0010 101.0000 109.5308 0.0846 0.0019 109.6174 
112   2999    100    425   2158 -3.3438 1.3612 0.7266 0.1404 23.2500 1.6290 3.9436 0.0010 0.0020 74.0000 80.6481 0.0993 0.0019 80.7493 
113    100   3000   1609    100 -1.6719 0.8049 0.0312 0.1086 0.0000 1.2246 5.8299 0.0008 0.0024 83.0000 90.3908 0.0858 0.0019 90.4786 
114   2999    100    100   2472 -3.2734 1.2868 0.6641 0.1570 12.1429 1.4541 3.8097 0.0009 0.0009 121.0000 130.2284 0.1001 0.0020 130.3306 
115   2999    100    594   2016 -3.2109 1.3016 0.6406 0.1261 11.7143 1.6363 4.7162 0.0007 0.0014 76.0000 82.7979 0.1003 0.0020 82.9003 
116   2999    100   1269    993 -2.8281 1.2773 0.3672 0.0107 2.3500 1.3660 6.3433 0.0009 0.0037 75.0000 81.8307 0.0940 0.0019 81.9266 
117   2735    100    739   1633 -3.1797 1.7234 0.6719 0.0596 12.2857 0.8214 2.3386 0.0009 0.0029 58.0000 64.1163 0.0930 0.0021 64.2114 
118   2999    100    697   1896 -3.1719 1.3875 0.6328 0.1111 9.0000 0.9886 1.6754 0.0008 0.0018 75.0000 82.3721 0.0995 0.0020 82.4735 
119   2999    100    330   2252 -3.3672 1.3680 0.7422 0.1483 11.8750 1.2651 2.1190 0.0005 0.0010 76.0000 82.7442 0.0993 0.0019 82.8454 
120    100    100   1247   1204 -2.7422 1.2952 0.3281 0.3181 1.6800 1.8785 8.0158 0.0010 0.0032 57.0000 63.0346 0.0538 0.0020 63.0904 
121   1075    100   1336   1528 -1.8672 1.3917 0.1719 0.0125 1.2222 1.0628 3.1840 0.0009 0.0063 33.0000 37.3052 0.1185 0.0020 37.4257 
122   2999    100    100   2485 -3.2578 1.4842 0.6953 0.1572 8.9000 1.9014 6.7460 0.0007 0.0014 107.0000 116.4338 0.1002 0.0021 116.5360 
123    100    100    989    100 -1.3516 0.9699 0.0234 0.0101 0.0000 1.8169 8.5150 0.0006 0.0018 114.0000 123.2364 0.0343 0.0021 123.2728 
124    100   1932    100   1256 -1.6875 0.8307 0.0703 0.0181 0.0000 1.4062 4.9529 0.0006 0.0040 66.0000 75.8001 0.0660 0.0022 75.8683 
125    100   2999   1800   2999 -2.1484 0.9463 0.0781 0.0416 0.0000 1.5713 6.0993 0.0009 0.0018 81.0000 88.9642 0.1336 0.0021 89.0999 
126   2999    100    329   2207 -3.1406 1.5076 0.6328 0.1460 8.1000 1.3803 3.7395 0.0010 0.0015 83.0000 90.2495 0.0992 0.0022 90.3509 
127   2999    447    100   2344 -3.1094 1.3265 0.5703 0.1651 6.0833 1.7353 4.3024 0.0007 0.0014 63.0000 69.4213 0.1032 0.0024 69.5269 
128   1986    100    100   1734 -3.0547 1.6742 0.5938 0.0722 7.6000 1.4206 3.2851 0.0009 0.0026 73.0000 80.5762 0.0741 0.0045 80.6548 
129   2536    100    559   1437 -2.5234 2.3302 0.3750 0.0271 2.0870 1.2793 2.8247 0.0010 0.0029 46.0000 51.5167 0.0840 0.0024 51.6031 
130   1939   2999   2999   1726 -2.6016 1.0920 0.2500 0.0854 1.5238 1.9568 10.1075 0.0007 0.0029 72.0000 79.8806 0.1574 0.0021 80.0401 
131   1351   2999   1598   2999 -2.3516 1.1904 0.1328 0.2058 1.1333 1.7983 10.1927 0.0009 0.0035 60.0000 66.8050 0.1498 0.0024 66.9572 
132   2306   2999   2414   1130 -2.3828 0.8995 0.1250 0.0772 0.0000 0.8254 1.5901 0.0007 0.0037 52.0000 57.9239 0.1465 0.0022 58.0726 
133   1259   2999   2359   2111 -2.7578 0.8779 0.2734 0.0754 1.7500 0.8067 2.1796 0.0010 0.0052 44.0000 49.7719 0.1437 0.0023 49.9179 
134   1230   2284   2999   2035 -2.3047 1.3946 0.1484 0.0997 1.0556 0.8537 1.8617 0.0009 0.0034 43.0000 48.2715 0.1421 0.0021 48.4157 
135   2652    100    100   2540 -3.0000 1.7480 0.5703 0.1313 10.4286 0.8765 1.0169 0.0010 0.0019 75.0000 83.0136 0.0967 0.0022 83.1125 
136   1706    100    100   2232 -2.5156 1.5273 0.3359 0.1067 3.9091 0.7518 0.9288 0.0009 0.0025 68.0000 75.6017 0.0774 0.0023 75.6814 
137   2999    100    796   1965 -3.4609 0.9748 0.7188 0.1105 18.4000 1.3737 3.8775 0.0008 0.0021 103.0000 113.1359 0.1026 0.0024 113.2409 
138   1874   1402    100   2999 -2.0078 1.0787 0.1094 0.0249 0.0000 0.5408 0.7380 0.0007 0.0045 57.0000 63.7527 0.1112 0.0022 63.8661 
139   2023   2999   2204   2115 -2.4453 1.0521 0.1875 0.1202 1.7143 1.0717 2.0474 0.0009 0.0026 50.0000 56.4762 0.1536 0.0022 56.6320 
140   2999    100    797   1949 -3.3438 1.2825 0.7031 0.1097 15.0000 1.0517 1.9312 0.0009 0.0035 81.0000 89.6391 0.1026 0.0023 89.7440 
141   2999    100    957   1797 -3.1953 1.9064 0.6875 0.0899 14.6667 1.5305 4.7639 0.0008 0.0023 97.0000 106.9184 0.1020 0.0023 107.0227 
142    100   1752   1553   2999 -1.6094 1.2320 0.0781 0.1247 0.0000 1.6056 3.7884 0.0009 0.0023 57.0000 63.5551 0.1113 0.0023 63.6687 
143   2999   1917    100    100 -1.8438 0.7943 0.0312 0.3705 0.0000 1.3614 5.2338 0.0010 0.0022 103.0000 113.4592 0.0907 0.0023 113.5522 
144   2999    446    592   2162 -3.0781 1.3954 0.5703 0.1320 6.6364 1.5840 3.0290 0.0010 0.0026 44.0000 49.6058 0.1075 0.0024 49.7156 
145   1302   1534    100    100 -2.7031 1.2340 0.3281 0.3270 2.8000 0.8703 1.9993 0.0008 0.0035 71.0000 78.7799 0.0607 0.0026 78.8433 
146   2999   1779   2999   1738 -2.1953 1.1348 0.1406 0.1908 0.0000 1.3932 4.8907 0.0007 0.0027 64.0000 71.6397 0.1555 0.0023 71.7976 
147   2788    100    345   2087 -3.3047 1.5206 0.7266 0.1259 18.6000 0.6337 0.6077 0.0010 0.0013 59.0000 66.3960 0.0951 0.0024 66.4935 
148   1346   1493   1025    100 -2.0625 0.8465 0.0156 0.1844 0.0000 0.7493 1.7684 0.0008 0.0043 39.0000 44.3209 0.0743 0.0026 44.3978 
149   1422   2201   2168   2999 -2.3047 1.0009 0.0625 0.0954 0.0000 1.4144 4.9527 0.0007 0.0040 43.0000 48.7352 0.1471 0.0023 48.8846 
150   2055   2086   2253   1883 -2.3203 0.7549 0.1406 0.0404 0.0000 0.8908 2.6655 0.0008 0.0069 29.0000 33.4350 0.1379 0.0025 33.5755 
151   2999    100   1589   1520 -3.0234 1.4561 0.4844 0.0313 6.2000 0.9636 2.2065 0.0006 0.0033 65.0000 73.0239 0.1088 0.0024 73.1352 
152   2509    100   1524   1510 -2.7188 1.7785 0.3906 0.0130 5.5556 1.7838 9.9357 0.0010 0.0063 47.0000 53.0936 0.1434 0.0025 53.2395 
153    100   1532   2999   1398 -2.3125 0.6732 0.1406 0.1881 0.0000 1.6292 7.3094 0.0008 0.0039 60.0000 66.8892 0.1049 0.0024 66.9965 
154   2999    100    732   2068 -3.1562 1.6289 0.6250 0.1189 13.3333 1.0605 1.8024 0.0008 0.0013 77.0000 86.1709 0.1036 0.0024 86.2769 
155   2999    100    922   1659 -3.3594 1.2242 0.6953 0.0791 11.1250 0.5604 0.4939 0.0009 0.0017 90.0000 99.4963 0.1015 0.0026 99.6003 
156   2999    100   1907   1056 -2.7656 1.2360 0.3125 0.0140 2.3529 1.1372 5.2799 0.0010 0.0039 83.0000 91.9912 0.1045 0.0025 92.0982 
157   2999    437    904   1998 -3.1719 1.2773 0.5547 0.0979 5.9167 1.2180 2.0090 0.0009 0.0031 39.0000 44.5204 0.1094 0.0025 44.6323 
158   2999   1190   2261    930 -2.2031 1.8009 0.2188 0.0324 1.2174 1.2182 4.7735 0.0010 0.0046 40.0000 45.7592 0.1242 0.0024 45.8859 
159   2777    100    100   2133 -3.2422 1.6023 0.6875 0.1238 12.5714 0.8300 1.4694 0.0010 0.0013 87.0000 96.6574 0.0912 0.0025 96.7512 
160   2999    100   1081   1684 -3.3359 1.2012 0.6797 0.0744 12.4286 1.5437 5.0781 0.0008 0.0028 75.0000 84.1194 0.1025 0.0026 84.2245 
161   3000    282    810   1764 -3.2266 1.4050 0.6641 0.0927 7.7273 0.5134 0.9755 0.0008 0.0020 64.0000 72.5348 0.1027 0.0025 72.6400 
162    100    100    100   1699 -2.4531 0.7222 0.0781 0.4357 0.0000 1.7887 12.1076 0.0008 0.0011 97.0000 107.6379 0.0452 0.0028 107.6859 
163   2999    100   1048   1953 -3.0938 1.7077 0.5938 0.0853 7.6000 1.5724 4.8066 0.0010 0.0035 92.0000 103.0096 0.1055 0.0027 103.1178 
