121   1589   2999    100   1725 -1.6328 0.8011 0.0156 0.0000 0.0000 1.0621 1.7747 0.0004 0.0032 74.0000 1.4871 0.4493 0.3803 2.3167 
122   2999    100   1110   1085 -2.6719 1.2458 0.2891 0.0000 2.6429 1.0657 1.7319 0.0008 0.0023 76.0000 1.9096 0.5420 0.5041 2.9557 
123   2389    100    621   1474 -2.5859 1.8508 0.3672 0.0000 5.2222 1.0698 1.7576 0.0006 0.0035 63.0000 1.5276 0.3351 0.3587 2.2214 
124   1342    100   2999    100 -1.5781 0.7183 0.0078 0.0000 0.0000 1.0721 1.7748 0.0007 0.0017 88.0000 2.3405 0.3538 0.4552 3.1495 
125   2999    100    100   2574 -3.2500 1.0709 0.5625 0.0000 7.2000 1.0791 1.7353 0.0009 0.0008 105.0000 2.3714 0.4531 0.4292 3.2537 
126    100   2999   1815    100 -1.7109 0.8843 0.0469 0.0000 0.0000 1.0835 1.7475 0.0008 0.0018 94.0000 2.5369 0.4714 0.3550 3.3633 
127   1606   1887   2999   2999 -2.1328 0.8720 0.0391 0.0000 0.0000 1.0896 1.7299 0.0010 0.0022 75.0000 1.8889 0.7018 0.4866 3.0773 
128   2999    100    100   2571 -3.0469 1.7143 0.5547 0.0000 8.8750 1.0859 1.7177 0.0009 0.0009 90.0000 2.2572 0.4702 0.4445 3.1720 
129   2999    100    100   2572 -2.9375 1.3661 0.3906 0.0000 4.1667 1.0895 1.7314 0.0010 0.0016 96.0000 2.5715 0.4491 0.4062 3.4268 
130   2999    100    100   2046 -3.0234 1.3459 0.4766 0.0000 6.7778 1.0931 1.7458 0.0008 0.0011 94.0000 2.5367 0.5561 0.4407 3.5335 
131   2999    100    100   2999 -2.8125 1.3031 0.3516 0.0000 3.0000 1.0981 1.7629 0.0008 0.0000 120.0000 3.2007 0.4735 0.4695 4.1437 
132   2999    100    100   2376 -2.9844 1.5588 0.5078 0.0000 7.2222 1.1003 1.7794 0.0010 0.0015 94.0000 2.4000 0.4803 0.3844 3.2648 
133   2708    100    100   2525 -2.8906 1.5470 0.4453 0.0000 6.3333 1.1023 1.7915 0.0010 0.0024 85.0000 2.1812 0.4865 0.6596 3.3273 
134   2999    100    100   1929 -2.8125 1.8071 0.4297 0.0000 4.5833 1.1114 1.8169 0.0004 0.0009 101.0000 2.3904 0.4934 0.6258 3.5096 
135   2999    100    591   2173 -2.8828 1.3484 0.3906 0.0000 5.0000 1.1038 1.8166 0.0009 0.0025 99.0000 2.5111 0.4654 0.4382 3.4147 
136   2999    800    100   2228 -2.4766 1.5900 0.2969 0.0000 4.2222 1.1059 1.8324 0.0009 0.0039 59.0000 1.3852 0.4300 0.5140 2.3292 
137   2999   1919   2999    100 -2.1328 1.1082 0.0859 0.0000 0.0000 1.1014 1.8412 0.0009 0.0016 102.0000 2.6877 0.5501 0.4815 3.7193 
138   1866   2999   1953    100 -2.1797 0.8415 0.0781 0.0000 0.0000 1.0813 1.7816 0.0010 0.0029 79.0000 2.0666 0.4862 0.4523 3.0051 
139   2567    100    432   2377 -2.9844 1.4958 0.4844 0.0000 6.8889 1.0892 1.7973 0.0010 0.0033 66.0000 1.8835 0.3871 0.5027 2.7733 
140   1523    100    100   2076 -2.6875 1.3976 0.3359 0.0000 3.9091 1.0929 1.8124 0.0009 0.0047 67.0000 1.7108 0.2732 0.4312 2.4153 
141   2319    100    100   2407 -2.7344 1.5509 0.3594 0.0000 5.1111 1.0913 1.8602 0.0010 0.0028 83.0000 2.0124 0.3262 0.5311 2.8697 
